,area,solidity,extent_ellipse,ratio_perimeter,shape_ellipse,circularity,in_nest
0,178.97727272727272,0.8338333392157555,0.87452418616762,0.6312209985545894,0.33478983971744275,0.3649130515200626,1
1,16.055555555555557,0.9789068514241724,0.9854729972002597,0.5271837355902562,0.5042495155740758,0.7486786206447591,1
2,12.277777777777779,0.6683161512027491,0.6998840655604626,0.7654229961205973,0.5403798104279072,0.26027834544475437,0
3,11.05050505050505,0.6821512081060016,0.707066704120017,0.6844882689147658,0.6363674486801812,0.34993240631556216,0
4,9.782828282828282,0.6946386946386947,0.6324052895067918,0.7108370748895784,0.886007140394564,0.31118081624870725,1
5,9.441919191919192,0.9331170451709508,0.8826490789402344,0.5366923826170032,0.5442187904227195,0.6696936489394301,1
6,8.952020202020202,0.6864833462432223,0.7104130715276689,0.6737997369604913,0.6807967300465672,0.37035826158525037,0
7,189.66666666666666,0.8415556476823269,0.8688693673239137,0.621887591921493,0.34369972846842634,0.3801996890914737,1
8,16.002525252525253,0.9794435857805255,0.9749590855816083,0.525005888074928,0.49803841559926443,0.7424354880639863,1
9,11.419191919191919,0.6510221710336884,0.6950172975530465,0.7997947204743684,0.6165300629737517,0.249257373255767,0
10,11.02020202020202,0.6821947788025637,0.7276384071869734,0.6955882200958746,0.6330883699435776,0.3481199743844733,0
11,9.545454545454545,0.9356435643564357,0.8106020013371865,0.5129582485401535,0.5598179225633955,0.6812921094121129,0
12,9.063131313131313,0.7180872348939575,0.6923606112354563,0.7172281500403446,0.7092911781506632,0.32206257338376637,0
13,8.272727272727273,0.6703499079189686,0.6762569105347822,0.6876706025643656,0.7756375711111181,0.34900969289057726,0
14,209.95959595959596,0.8532490456056813,0.6892864424219984,0.5748679541763073,0.43303907152081017,0.407005214381943,1
15,15.982323232323232,0.979115099009901,0.9838285197148237,0.5249613134628748,0.5052415044342652,0.7544736578859399,1
16,12.05050505050505,0.6669461914744934,0.7187764904659657,0.7804840400787191,0.5445981837193621,0.2579493245936014,0
17,11.063131313131313,0.68017388604254,0.707106543747894,0.6867186461260663,0.6431211674611018,0.3488725732493619,0
